Los Locos Beach-Torrevieja,2018-02-17 21:37:00.573,"The beach of Los Locos (Playa de Los Locos) - one of the central urban beaches of Torrevieja. Located this beach in the eastern part of the coast of Torrevieja (north of the center) and finds a little distant from the historic center of the city, at a distance, about a half kilometers. Nevertheless, the beach Lokos is very visited, and is one of the favorite places for beach recreation among the guests of the city. In the high holiday season on the beach is crowded, it is almost impossible to find a secluded place. On the beach Lokos, mostly fine sand of light color, sometimes interspersed with small stones. In the eastern (northern) part of the beach is rounded in the form of a small bay, and borders with the rocky coast of the cape. On the west side, the beach of Los Lokos is bordered by the Cala del Palagre (Cala del Palagre). The stony bay of Palangre, territorially refers to the beach of Lokos, visually the bay flows smoothly into the sandy beach strip. In the bay is mainly rocky rocks, in the center of the coastline sand is light gray. Log into the sea is not very convenient, at the bottom there are rocky rocks.",4.4,7,7.3,1.5,0.7,10,2.5,7.3,6,1.5,0,1.5,2,9,0,10
Durres Beach,2018-02-17 22:57:37.703,"The beach in Durres, a 10-kilometer beach on the Adriatic. The Blue Sea, fine sand and beach bars make Durres an attractive destination for both local and foreigners.",4.9,5,7.5,4.5,1,10,5,5,5,3,0,4,4,10,0,10
Golemi Beach,2018-02-17 23:09:46.267,"White sand, clean seawater, evergreen pine create a very exciting harmony.",4.9,5,4.9,5.5,2,10,5,5,5,5,0,3,3.5,10,0,10
Long Beach,2018-02-21 18:48:09.913,"The long main beach itself is the busiest swimming beach on the island. Beach with white, soft sand. Pure sea water.  There is an abundance of sea life and corals. Check little peninsula in the centre of the beach. Long Beach is destination for large groups of tourists (mainly Chinese) on package tours. It is overcrowded.  Trashes you can see along the beach or nearby some resorts (plastics, bottles, most of it are cigarette butts and cigarette boxes)",6.9,9,7.5,7.5,1.5,8.7,5.5,8.5,10,6.8,6.5,6.7,7,9.7,0.5,8.5
Kalong Kechil Beach,2018-02-21 19:55:18.983,"Nice long beach. Very good soft sand. The coral reef, which is about 100 meters away from the beach, is mediocre.",6.1,8.3,8,6.5,5,8,5.5,9,9.6,4.4,3.8,4,5,7.5,0,7.5
Spille Beach,2018-02-21 20:18:53.317,"6 kilometers of nice sandy beach with promenade and palm trees. Very quiet and clean place. but the water is very dirty. If you look at Google Earth, you will see 3 or 4 rivers flowing into the sea across the beach that carry junk. There are several restaurants, hotels and pine trees on the beach. I recommend for families with young children.",4,5.5,7,5,4,8,2,3.6,4,2.5,0,1.6,3,7.5,0,7
Marine Park Beach,2018-02-21 20:55:46.270,"A nice snorkeling place, but too many people. It is a family snorkeling spot. The fish are abundant. Corals are very good. for snorkeling,  The beach and water are littered with plastic and wrappers. This  ",5.8,8.4,6.7,7.5,1,5.5,6.5,7,9,8.7,8.2,8.4,3.5,6,0,0
Plazhi i Rasqyrave,2018-02-21 21:34:43.223,"Beautiful beach, overlooking Corfu. The sand is mainly of small pebbles. Cleanliness: rather clean, but there are places with junk. The beach is hardly a dirt road. The price of an umbrella and two sun loungers is 700 lek per day.",3.5,1.5,4.5,5,7,4,5.5,5,2.5,3,0,2.5,1.5,2.1,0,8.5
Plazhi i Manastirit,2018-02-22 09:42:40.840,Beach accessible only by car. A small beach. Rocky. Sea water is very clean. Everywhere is occupied by umbrellas and sun loungers. Umbrella and two sun loungers 600 light. There is a restaurant.,2.1,1,5,4,1.5,2,5,5,1.5,3,0,2,1,0,0,0
Pangalisang Beach,2018-02-22 20:27:47.683,"The coastline is entirely occupied by resorts, most of which are in the democratic price segment. Almost all of the Resort are separated from the sea wall thick mangroves, through a rather narrow passageways that cut through the sea, Just behind the mangrove strip follows a narrow strip of sand, into the tide flooded with water, and a low retaining wall, behind which are variously arranged bungalows in the shade of the trees. Walk along the entire Pangalisan Beach along the shore is impossible even in the strongest outflow, this is hampered by mangroves and areas of rocks outstanding in the sea. Almost all tourists come here for snorkeling and diving. About 2 kilometers long coral reef. Reef Basics: Depth: 5 - 35m Visibility: 15 - 25m Currents: Usually gentle but can be strong A shifting current usually shakes the place; it can randomly run northwards or southwards. Swimming against it can be exhausting.",5.6,6.3,5.5,2.7,4,8,9,8.2,2.5,8.8,8.8,8.8,0,3.5,0,8.5
Liang Beach,2018-02-23 09:36:05.933,"Long, sandy beach. The beach itself is not interesting. There are several resorts. There is the usual steep drop-off/wall about 100m from the beach. This site offers a  large cracks everywhere.",5.4,7.3,5,2,7,7.5,9,6,2.5,8.2,8,7.8,1,2,0,7
Siladen Island Beaches,2018-02-23 10:30:39.890,"Siladen Island is a small island surrounded by a beautiful white sandy beach.  It is entirely fringed by coral reefs offering fabulous coral drop-offs where soft corals, sea anemones and sponges thrive. ",6.5,8,7.5,4,6,8,9,8,7,9,9,9,0,5.5,0,7
Manukan Island Beaches,2018-02-24 19:39:20.350,"Wonderful Island - needs attention for rubbish. The beaches does have a very fine white sand that is very comfortable on the feet. Plastic waste and disposable nappies that constantly float onto the shore line. The island is  crowded - and no so good great snorkeling. The visibility - not ideal. 4-8m. Underwater landscape is unspectacular.  The best stuff is in the southeastern part of the island. ",4.9,8.2,4.5,6,1,8,5.5,4,9.2,5,3.8,4,1,6,0,7
Sapi Island Beaches,2018-02-24 20:11:53.203,"The island is beautiful it just needs to be maintained. A lot of trash around the beach and in the water. plastic water bottles everywhere on the beach and in the ocean.  Snorkelling is  mediocre. Crowded.  ",5.7,9,4.5,6.5,1,8,6,5,9.5,6,6.5,6.3,1,5,4,7
Mamutik Island Beaches,2018-02-24 20:53:18.173,"Pretty but crowded island. The beach is a bit dirty. Average quality snorkeling. ",4.8,8.3,5,5.5,1,6,6,6,8.7,5.5,5,5,0,2,4,4
Coral Beach,2018-02-25 08:59:11.760," Nice sandy beach with pristine white sand, clear water and shady trees. ",6,8.3,7.3,7.5,2.5,8,4.5,7.5,9.5,4.5,3,3.5,7.5,7.5,0.5,8
Pasir Bogak,2018-02-25 09:30:07.853,"This beach is probably the most popular of the Pangkor beaches. Maybe it is because it is so close to Pangkor Town. The water is shallow and not so clear. ",4.3,8.2,4,3.5,3,8.5,2,5.5,9,2,0,0,2,8,0,8.5
Agia Triada Beach,2018-02-25 17:41:30.823,"The sand is a mixture of pebbles and coarse sand. The beach is full of sun loungers and umbrellas. The water is very clean. The landscape is very beautiful, rocky shores and lagoons in the rocks. The beach at times is crowded. A small place to swim. Many hiking boats stopped.",5.3,3,5,7,1,10,7,7,4,5,0,5,5,10,0,10
Front Beach,2018-02-25 18:41:00.703,"One of the best beaches in Thailand. Wonderful sand. Incredible color of sea water. Underwater, it is mostly plain sandy bottom and uninteresting.",6.6,9.8,8.3,8.5,2,8.5,7,8.7,10,4,2.5,3,0,10,8,8
Platakia Beach,2018-02-25 18:51:04.300,"Very narrow and pebbly beach, but with a beautiful view. Crystal clear water, but the bottom is with stones. A lot of fish. Pretty snorkel. The gulfs are reached on very steep steps. For an umbrella with two sun loungers, the fee is 7 euros. The place is very crowded.",5.1,1.5,5,5,1,10,7,7,3,5,0,5,7,10,0,10
Haat Lek-Small Beach,2018-02-25 19:08:22.067,Good sand. Many boats stop in the middle of the beach. Crowded. Mediocre small coral reef south of the beach.,6.3,9.5,8.2,5.5,3,8,7,8.5,9.2,4.5,3.5,3.5,0,9,8,7.5
Donald Duck Bay Beach,2018-02-25 20:15:07.747,Donald Duck Bay Beach is one of Thailand’s best. Sure gets crowded when the daytrippers hit  it. Water tends to be crystal clear and all those rocks off the beach attract a good array of fishies.  Mediocre corals.  Good sand. Many boats stop in the middle of the beach. Crowded. Camping in the national park is good.,6.4,9.5,8.5,8,2,8,7,9,9.5,6.5,3.7,4.5,0,6,7.5,7
Alipa Beach,2018-02-25 20:15:35.420,Beach on the harbor. Very overcrowded. The beach is a mixture of stones and coarse sand. The water is transparent. It's snorkeling.,4.8,2.5,5,4,1,10,6,5,4,4,0,5,5,10,0,10
Adam and Eva Beach,2018-02-26 08:35:19.070,A small white sandy beach. Trees with nice shade. Small Coral Reef. Terms of average quality snorkeling.,4.8,7,6.5,6.5,2.5,0,6,9.5,7,5,4,4.5,2,9,0,3
Romantic Beach,2018-02-26 08:54:06.480," Access to Romantic Beach is by boat (or swimming) only and is occasionally a stopping point on daytrip boat itineraries. White coral sand on the beach A good approach to the sea is at once deep and you can swim Mainly flat sandy bottom with broken-up dead coral in the deeper water. About 100m North of Romantic Beach, there is a decent spot of corals-4.5/10.",5.1,8.2,7.5,6,9.3,3,6,9.4,6,5,4.5,4.5,5,2,0,0
Arkoudillas Beach,2018-02-26 09:01:23.977,"Wonderful place. Clean sea and clean beach. The beach is entirely sandy. Crystalline water. During the season there are restaurants, 7 euros worth umbrella and two sun loungers. After the season is a wild beach.",3.7,5,5,4,7,2.5,5,7.5,4,3,0,2,4,5,0,1
Coral Bay Beach,2018-02-26 09:25:29.210,"Coral Bay is Perhentian Kecil's second most popular beach. Pretty nice sand, not so clear water and a big range of accommodation.  Crowded. A fairly good coral reef is around the rocks north of the bay. The middle of Coral Bay itself isn’t conducive to snorkelling – there’s a fair bit of boat traffic passing; and what coral there is mostly unspectacular",5.5,8,5,4,1,8.5,5.5,5,7.5,4.5,4.5,4.5,6,9.5,0,9
Mira Beach,2018-02-26 09:39:31.610,Mira Bay-this place is very appealing - nice sand which extends quite a distance into the water. Relatively good coral reefs are around the rocks north and south of the bay.,6.2,8,7.5,6.5,5,6.5,6,9.5,8,5.5,5,5,4,9,0,7.5
Agios Gordis,2018-02-26 09:46:09.733,"Saint Gordes to the south. Long and beautiful beach. Crystal clear water. Sand bottom and stones at the beginning, but then only sand. There are showers, sun loungers, umbrellas and a free beach area. Umbrellas and two sun loungers cost 5 euros.",3.6,5,5,5,7,2,5,7.5,5,2.5,0,3.5,5,0,0,1
Long Beach,2018-02-26 16:11:50.590,"Long Beach is about 1km stretch of wite sand. It is where most of Kecil’s accommodation is.  The whole bay is a mass of daytrip and taxi boats coming and going and it is simply not safe to swim or snorkel here. Sandy seabed.  In the northern part of the bay there is a mediocre coral reef. Accordingly, snorkeling is not much of a quality.",6.1,8.2,7.8,5,1.5,8.7,6,7.5,9.5,5,4,4,5,9.5,0,9.1
Turtle Beach,2018-02-26 16:39:15.680,"One of the best beaches on the Perthian Islands Perfect flat sand Perfect approach to the sea There is a ten minute walking trail to it from D’Lagoon Resort.   ",5.7,8.5,8.5,7,9.8,0,6.5,9.8,9.8,3.5,3,3.5,3,9,0,3
Flora Bay Beach,2018-02-26 17:43:46.190,The beach  and  the sand are with  a medium quality.  The coral reef /Shark Point/ at the southern end of the bay is relatively good.,6,7.5,7.5,4,4,8,5.5,8.3,8.3,5.5,5.5,5.5,4,9,0,7.5
Teluk Keke Beaches,2018-02-26 19:01:32.900,"Beautiful bay.  In the southernmost part of the bay, the coral reef is the best. There is also a camping site.",7,8.2,7,8,3,8,6,8.5,4.5,7.3,7.5,7.4,6,9.5,6,8
Southwest Beaches,2018-02-26 20:33:51.913,A nice beach with several resorts. Good sand. Only a few meters from the beach there is a coral reef.,5.8,8,8.3,3.5,4,8.2,5.5,8.5,6,5,4,4.2,3.5,9,1,8
Northwest Beaches,2018-02-26 20:43:56.480,"A nice beach with several resorts. Good sand. Wonderful coral garden, about 100m offshore from the Reef  Chalets and Coral View Island Resort.",6.8,8.2,8.7,5.5,3.5,8.3,6,8.5,9,6.5,7.8,7.5,4,9.5,0,8.5
Santa Barbara Beach,2018-02-26 20:57:37.397,"Santa Barbara Beach Sandy beach, wide, long and very clean! Beautiful water. Upon entering, the seabed gradually becomes deeper. Good snorkeling. Many tourists visit it.",5,5,7,5,2.5,10,5,7,5,4,0,5,5,7,0,8
Perhentian Island Resort Beach,2018-02-26 21:07:58.777,Wonderful bay. A nice sandy strip. The seabed is almost everywhere ideal sand. At the northern end of the bay there is a good coral reef. The Bay is the top location in the Perhentians for turtle sightings.,7.1,8.5,9,6,9,8.5,6,9.7,9.5,6.5,5.5,6,5,9,0,8
Turtle Beach,2018-02-26 22:10:52.493,Lovely beach with perfect sand. The seabed is almost everywhere ideal sand. In the northeastern part of the beach there are mediocre corals.,5.4,9,8,7,8,0,6,9,9.5,4.5,4.5,4.5,6,5,0,0
Batu Ferringhi Beach,2018-02-27 09:29:38.613,Nice beach with perfect sand. The seabed is almost everywhere ideal sand. The water is very cloudy.,4.8,8.3,8,3.5,2,10,0.3,6.5,9.8,1,0,0,3,10,0,10
Teluk Bahang Beach,2018-02-27 09:46:34.227,"Nice beach. Less people come over.  Not very clean environment, sadly.  ",4.9,8.5,7.5,4,4,9.8,0.3,6,9.7,1.5,0,0,3,10,0,9
Monkey Beach,2018-02-27 10:14:26.277,"A wonderful place to relax, swim, walk and enjoy. It is one of the few beaches where plenty of shady places are available. It is located on the edge of national park - a great place for hiking. If you want to stay here at night, campus are available on rent. You can reach the beach either by walking from National Park main entry or by boating.",4.3,8,6,5,5,2,0.5,8.5,9,2,0,0,4,9.7,4,1
Mushroom Beach,2018-02-27 17:18:51.120,"Not the best beach for sure, it's more of a harbor for speed boats from Sanur Beach. It has a potential, but it's quite dirty. An excess of tourism. The beach is divided by a rock. On the one side are a lot of boats but if you go to the other side of the rock there is more relaxed. A nice coral reef, but the place is not suitable for snorkeling due to the large boat traffic.",5,8,7,2.5,1,9,5,7,7,5,5.7,4.2,0,5,0,8.5
Marathias Beach,2018-02-27 17:40:10.903,"Marathias Beach Wide sandy beach, which is not very well maintained. Two lounges and umbrella cost 5 euros. Not too crowded - except for Sunday when local residents come. Sandy bottom with small rocks. ",4.7,5,4,4,4,10,5,7,5,3.5,0,2.5,5,5,0,10
Agios Georgios Beach-Argirades,2018-02-27 18:10:11.023,Beach St. George Argirades Very long sandy beach. For lovers of nature. It is not overpopulated.,4.8,5,5,4,5,10,5,5,4,3.5,0,4,4,7,1,10
Dream Beach,2018-02-27 18:39:05.073,"Small beach and pretty crowdy. Gorgeous scenery. The beach itself depending on the day can be easy to swim in and clean but on other days can be rough with waves, undercurrent and trash washing up.  ",4.9,8.3,8,6,2,8.5,3,8.5,5,3,2,0.5,0,9.5,0,8.5
Beach ISSOS,2018-02-27 18:53:06.230,"BEACH ISSOS Very long, wide, sandy beach. Desert landscape. There are dunes between the sea and the lake. Pure water. The bottom is quite shallow and therefore suitable for children. It is not crowded. A windy area for surf, kite and windsurfing. Umbrella and 2 sun loungers, 5 or 6 euros for the whole day.",5.9,8,6,7.5,5,10,5,8,9,4,0,2,5,9.5,1,9
Gili Sudak East Beach,2018-02-27 20:22:57.110,The island is lovely and has no crowds. Sandy white beached. No garbage in water nor in sand. Goog snorkeling.,6.3,7.5,7.5,6,7.5,6.5,5.5,8.6,7.5,5,5.6,5.6,8,6,1,6
Gili Nanggu Beaches,2018-02-27 21:38:50.873,"The water is clear, sand is soft. No rubbish in the water. Gili Nanggu has an impressive array of fishes and the corals are beautiful too. Since it is quite shallow, it will be easy for beginners to enjoy the snorkeling experience. No currents.",6.5,8,8,7,8,7,5.5,8.8,8,6.5,6,6,6,7,0,5
Tulamben Beach,2018-03-02 20:32:23.420,"The beach of Tulamben is covered with large black pebbles that make it very difficult to walk. Nice spot for snorkeling and diving  Rich underwater marine life, and fantastic ship wreck. The US Liberty wreck: entering the water from the black pebble beach can be quite difficult, but after about 30 meter you reach the black volcanic sand. The wreck lies on a sandy slope parallel to the shore, roughly southeast (stern) to northwest (bow). Part of the superstructure is close to the surface (about 5m) and can also be reached by snorkelers. The wreck is about 120m long, the deepest point is around 30m and it is nicely covered with corals and sponges.  Paradise Reef (or patch reef) and the River: the River is a great place to do muck diving and find rare animals such as the harlequin and the robust ghost pipefish, several species of eels and even the mimic octopus, boxer crabs or the harlequin shrimp!  Tulamben Drop Off: about 500 m to the east of the wreck and close to the temple, the underwater wall drops to a depth of 60m (the top is around 3 to 5 m).  Batu Klebit: this dive site southeast of Tulamben beach. There are some rocks close to the shore, around which you can dive, and some large reefs a bit offshore. You dive on a slope with nice hard and soft corals and sandy areas in between.",4.3,0,5,1,4,8,7,7.7,0,8,6,6.2,1,2,0,8
White sand beach,2018-03-02 21:28:50.647,Nice beach with white sand and not so crowded. Clear water and good snorkelling close to the shore.,5,8,8,4,5,5,6,8.7,8.5,5,4,4.3,0,7,0,1
Coral Beach,2018-03-02 23:18:33.397,Nice beach with a fair admission fee (35 for adults).  It is clean and not much people. You can snorkel or dive here with a great view of the coral reefs with many different kind of fishes.   Lifeguards are always on duty and keep you safe!,5.9,5.5,8.3,4.5,5,7.5,8.2,8.7,2,8,7.8,7.9,0,8,0,7
Dolphin Reef Beach,2018-03-02 23:50:22.060,The beach is very nice and clean.  You can make diving or snorkeling with dolphins with instructors.,4.2,5.7,8.7,4,4,6,7.5,8.8,5,5,0.6,2.5,0,3,0,1.5
South Beach,2018-03-03 20:13:17.767,Best place to snorkel and dive in Aqaba. Beautiful reefs. You will be amazed with the ship and the tank about 10 meter deep. Showers and umbrellas available for free,5.1,4.3,5,2,4,7.5,8.5,8.2,3,7.8,7.8,7.8,0,5,1,5
Tala Bay Beach,2018-03-03 20:36:25.050,The beach is a mixture of sand and stones. It is well maintained by the staff of the surrounding hotels. Good coral reef. North and south of the beach the snorkeling conditions are even better.,5.4,4,9,3,5,8.5,7.5,8.5,1.5,7.5,6.7,7,0,6,0,7
Sharm El Arab Bay Beach,2018-03-04 15:32:46.653,"The bay is maybe 150m in diameter, wrapped around by a gorgeous beach for guests only. The bay is surrounded by rocky hills, only open to the sea. This gives a wonderful protection against the cold and strong winds which are typical for the Red Sea in winter time. Great snorkeling spot, with a wide variety of corals and fish, although you have to swim away from the shore to see them. ",6.6,7.4,9,7,4,8,8.5,9.1,7,8.5,8.3,8.4,1,5,0,7.5
Northern Beaches,2018-03-04 17:22:40.497,"Wind-protected beaches. They are well maintained by adjacent hotels. Makadi Palace, Makadi Spa and Grand Makadi. The reef in front of those hotels is  perfect.",6.6,8.1,9.8,6,4,9,8.5,9.5,2,8,8,8,0,9.5,0,8.5
Central Beaches,2018-03-04 18:11:28.990,"The central beaches of Makadi Bay begin from Fort Arabesque to the north, to Cleopatra Luxury to the south. It is difficult to summarize their qualities. They are generally well maintained by the adjoining hotels. Entrance into the water in some places is without problems, others quite rocky and coral. The northern beaches are well protected from the wind.  There is a nice coral reef in front of Fort Arabesque.",6.4,8,8.5,4,3,9,8,8.5,6,8,7.5,7.7,0,8.5,0,9
Southern Beaches,2018-03-04 18:31:15.933,Well maintained beaches from their adjoining hotels. Good sand. A hard entrance to the water. Very good snorkeling.,6.2,7.5,8.3,3.5,1.5,9,8.5,9,2,8.5,8.5,8.5,0,9.5,0,9
Halikounas Beach,2018-03-15 20:43:33.200,"  One of the largest and most beautiful beaches in southern Corfu. Very fine sand, clean water. The place is windy, going for surfing. The lake and the dunes make this place very natural and wild. I recommend.",4.5,7.5,6.5,5,5,3,5.5,8,9,2.5,0,1,3,9,1,2
Kalamaki Beach,2018-03-17 19:13:03.780,"A lovely sandy beach stretching for 3 miles from Kalamaki to Laganas, the home of the Carretta turtle. It slopes so gently into the sea that you could walk out for ages and the sea would stillness only be up to your waist. Clean sandy beach.Great for relaxing walk. Very warm sea... can go out quite a way before it gets deep, fishes swimming around your feet and legs... ",5.4,8.1,8,4.3,3.5,8.3,5,9.5,8.5,3,0,2,3,9,0,9
Laganas Beach,2018-03-17 19:49:00.737,"Laganas is one of the major party areas of Zakynthos. Laganas Beach is busy and  overcrowded.  Rubbish everywhere and fag ends in the sand along the beach.  ",3.8,7.7,4,2,0.5,8.6,4,4,9,1,0,0,1,6,0,8.7
Gerakas Beach,2018-03-17 20:46:38.043,"Really beautiful and unspoiled golden sand beach, clear warm water. It's a surrounded by cliffs of sandstone and that makes the beach feel like a hidden treasure. Mainly stones where the sunbeds are  Good snorkelling at either ends of the beach.  ",5.4,7.5,8.3,7,5,7,5.5,9.6,8.7,3,0,3,0,8.1,0,8
Porto Zoro Beach,2018-03-17 21:21:51.677,Lovely sand / pebble beach with amazing blue sea. The beach  is  a little pebbled as you enter the waterq but herw is one of the best locations on the island for snorkelling.,4.3,4.5,9,5.5,2,7,5.5,9,3,3,0,3,4,2,0,7
Banana Beach,2018-03-17 22:32:35.837,"Very nice, wide and clean beach. Good with kids as it's quite shallow water for quite a bit of distance. The beach is about 1500m long and slopes gently into the sea. The water sports centre is off to the side - paragliding, jet skis, canoes and more, and do not interfere with the beach, so it is safe for children.",5,8.2,8,4.5,2.7,8,5,8.6,9,2,0,1,2,8,0,8
Navagio Beach,2018-03-17 22:47:52.523,Best place to go if you're a beach lover; the color of water is unreal of blue and the abandoned wreck on the beach creates a very beautiful picture. The beach can only be seen from the top of the cliff and and if you want to reach it go to an 1 day cruise because you'll see navagio and another amazing virgin beaches from the island.  The image of blue water and golden sand blends perfectly so do not miss the opportunity to take some beautiful pictures.,4.2,8,8.8,9.5,5,0,7,9.5,9.5,2,0,1,1,1,0,0
Tsilivi Beach,2018-03-17 23:29:16.777,"Nice sandy beach, blue sea, plenty of bars with waiter/waitress service to the beach. Not too crowded. Views to mainland Greece and Kefalonia. ",4.7,7.8,7.5,2.8,2,7.8,4.5,8.1,8.5,2,0,1.5,2.4,7.6,0,8.3
Koroni Beach,2018-03-18 16:22:12.430,Koroni Beach Type-sand and pebbles Size-medium long but large Facilities - is not equipped for tourists Food-There is a small bar on the beach for drinks and snacks  Description the road to get to Koroni beach is unpaved and not suitable for all cars. The beach is very nice and the sea is really stunning here. The shades of colors that you see coming from above the beach are breathtaking. The stretch of coast on the left is all made of clay and then you can also put the mud all over your face or all over the body. We must get the mud on the body and wait for it to dry and then have a swim in the sea to clean up. The result is an extremely smooth skin.,3.9,5,7.5,6,5,1,5,9.5,4,3,0,1,4,6,1,1
Kaminia Beach,2018-03-18 16:43:57.887,"Kaminia Beach Type-sand Size-together are up to 2 km long. While Kaminia is approximately 25 meters large, Potamakia is almost 80 meters. Facilities-Kaminia has several points with loungers and umbrellas for rent and Potamakia only one, upon the arrival of the road Food-along the beach of Kaminia there are a few bars while there are none in Potamakia Description Kaminia Potamakia together are the southern beaches of the island of Kefalonia. While the first is bordered by a narrow road to park and has several points where you can rent deck chairs, the second you can walk further along the beach Kaminia and is free. Kaminia also called Mounda is perhaps the only remaining beach in Kefalonia nesting turtles Caretta-Caretta.  For this reason, there are a couple of rules to follow to protect the species; do not make holes or dig, it is forbidden to camp, light fires, and even walking around at night in the summer.",4.7,7,6.7,5,7.7,5,5,9.4,5,3,0,1.3,4,8,0,3.5
Mytros Beach,2018-03-18 21:04:53.247,"Mytros beach is stunning with tirquase crystal clear waters! Consists of pure white pebbles which is hard to walk.  Beach shoes help walk on the pebbles!.  Facilities-there are sun beds and umbrellas for rent and showers right in the middle of the beach Food-there is a bar on the beach and in the high season some trailer that serves as bar It’s surrounded by high cliffs and there is only one road that from the village of Divarata will lead you down to Myrtos bay. The beach is huge and therefore the areas free of deck chairs are many, even if it is crowded in August. The sea has a depth that degrades very quickly and at the left end of the beach there are also a cave where you can pass through. There are also panoramic spots, going on the coastal road to Assos, where you can admire the beach as a whole. Myrtos has the sunset right in front and then if you stay late at the beach you can also enjoy the calm sea and the shades of pink in the sky. Another peculiarity is that the sea a bit 'rough water becomes an almost electric fluorescent blue.",5.2,7,7.7,9,3.3,6,6,9.5,7,3,0,1.5,7,6,0,5
Petani Beach,2018-03-18 22:54:55.393,"Petani beach is one of the best beaches in Kefalonia. Light Blue water seems like swimming pool.  Wide beach in two parts. Main part sandy/pebbly with beds and parasols available. Plenty of other space to choose though. Right side of the beach is divided by a rocky outcrop but did provide some lovely little coves with some shaded areas. Sea access is tricky but shoes did help. Water clear and warm. Beach shelved steeply but provided a lovely swimming area. ",4.8,5,8.4,7.8,4,5,7,9.7,4,3,0,2,8,5,0,3
Antisamos Beach,2018-03-18 23:44:28.747,Pebbles not sand.  Beach shoes recommended. Pure sea water. Good snorkeling.,3.6,2.5,7.7,5,5,3.7,6,8.7,3,3,0,2.5,2.5,3,0,2
Makris Gialos Beach,2018-03-19 00:16:42.390,"Nice and clean beach with tons is restaurants and amenities. Taverna, parking, sunbeds, shower and toilets. Good for snorkling. ",5.5,8,7.8,5,2.5,8.7,6.5,8.7,8.7,3,0,2.5,3.5,8.5,0,9
Paramonas Beach,2018-03-23 21:20:26.723,Sandy pebble beach. The water is shallow in most parts and becomes deeper gradually. Pure water.,4.3,4.5,4.5,3.5,3,8,5,5,5.5,3.5,0,1.5,5,8,0,8
Gyaliskari Beach,2018-03-23 22:22:27.350,The beach is surrounded by many pines and rocks in the sea. Summer is very crowded.,2.9,3.5,3.5,4.5,1,5,5,5,3.5,2.5,0,3.5,5,0.5,0,1
Playa de illetas,2018-09-24 20:35:42.877,"This is really a must see location! The area is part of the national park with an organised car park due to its popularity which has charges for motorized transport so my advice is use the local bus service which takes you right into the area. The beaches are white sand, turquoise coloured seas with shallow waters, some beach areas are organised with sun beds & shades as well as a selection of places to eat and drink (but can be very expensive!) The area can get very busy as expected with day visitors from Ibiza but continue walking and the crowds thin out and the views get better!",5.4,8.2,7.8,7,5,5,7.7,9,9,3.5,0,1.5,1.5,9.5,1,5
